hansardDates, chamber
1987-05-13, Senate
1987-05-14, Senate
1987-05-26, Senate
1987-05-27, Senate
1987-05-28, Senate
1987-05-29, Senate
1987-06-01, Senate
1987-06-02, Senate
1987-06-03, Senate
1987-06-04, Senate
1987-06-05, Senate
1987-09-14, Senate
1987-09-15, Senate
1987-09-16, Senate
1987-09-17, Senate
1987-09-18, Senate
1987-09-21, Senate
1987-09-22, Senate
1987-09-23, Senate
1987-09-24, Senate
1987-10-06, Senate
1987-10-07, Senate
1987-10-08, Senate
1987-10-09, Senate
1987-10-20, Senate
1987-10-21, Senate
1987-10-22, Senate
1987-10-23, Senate
1987-10-26, Senate
1987-10-27, Senate
1987-10-28, Senate
1987-10-29, Senate
1987-11-02, Senate
1987-11-03, Senate
1987-11-04, Senate
1987-11-05, Senate
1987-11-17, Senate
1987-11-18, Senate
1987-11-19, Senate
1987-11-20, Senate
1987-11-23, Senate
1987-11-24, Senate
1987-11-25, Senate
1987-11-26, Senate
1987-12-07, Senate
1987-12-08, Senate
1987-12-09, Senate
1987-12-10, Senate
1987-12-14, Senate
1987-12-15, Senate
1987-12-16, Senate
1987-12-17, Senate
1987-12-18, Senate
1988-02-16, Senate
1988-02-17, Senate
1988-02-18, Senate
1988-02-19, Senate
1988-02-22, Senate
1988-02-23, Senate
1988-02-24, Senate
1988-02-25, Senate
1988-03-15, Senate
1988-03-16, Senate
1988-03-17, Senate
1988-03-18, Senate
1988-03-22, Senate
1988-03-23, Senate
1988-03-24, Senate
1988-03-25, Senate
1988-04-12, Senate
1988-04-13, Senate
1988-04-14, Senate
1988-04-15, Senate
1988-04-18, Senate
1988-04-19, Senate
1988-04-20, Senate
1988-04-21, Senate
1988-04-26, Senate
1988-04-27, Senate
1988-04-28, Senate
1988-04-29, Senate
1988-05-10, Senate
1988-05-17, Senate
1988-05-18, Senate
1988-05-19, Senate
1988-05-20, Senate
1988-05-23, Senate
1988-05-24, Senate
1988-05-25, Senate
1988-05-26, Senate
1988-05-30, Senate
1988-05-31, Senate
1988-06-01, Senate
1988-06-02, Senate
1988-08-22, Senate
1988-08-23, Senate
1988-08-24, Senate
1988-08-25, Senate
1988-08-29, Senate
1988-08-30, Senate
1988-08-31, Senate
1988-09-01, Senate
1988-09-27, Senate
1988-09-28, Senate
1988-09-29, Senate
1988-09-30, Senate
1988-10-11, Senate
1988-10-12, Senate
1988-10-13, Senate
1988-10-14, Senate
1988-10-17, Senate
1988-10-18, Senate
1988-10-19, Senate
1988-10-20, Senate
1988-11-01, Senate
1988-11-02, Senate
1988-11-03, Senate
1988-11-04, Senate
1988-11-07, Senate
1988-11-08, Senate
1988-11-09, Senate
1988-11-10, Senate
1988-11-22, Senate
1988-11-23, Senate
1988-11-24, Senate
1988-11-25, Senate
1988-11-28, Senate
1988-11-29, Senate
1988-11-30, Senate
1988-12-01, Senate
1988-12-05, Senate
1988-12-06, Senate
1988-12-07, Senate
1988-12-08, Senate
1989-02-28, Senate
1989-03-01, Senate
1989-03-02, Senate
1989-03-03, Senate
1989-03-06, Senate
1989-03-07, Senate
1989-03-08, Senate
1989-03-09, Senate
1989-04-04, Senate
1989-04-05, Senate
1989-04-06, Senate
1989-04-07, Senate
1989-04-10, Senate
1989-04-11, Senate
1989-04-12, Senate
1989-04-13, Senate
1989-05-02, Senate
1989-05-03, Senate
1989-05-04, Senate
1989-05-05, Senate
1989-05-08, Senate
1989-05-09, Senate
1989-05-10, Senate
1989-05-11, Senate
1989-05-23, Senate
1989-05-24, Senate
1989-05-25, Senate
1989-05-26, Senate
1989-05-29, Senate
1989-05-30, Senate
1989-05-31, Senate
1989-06-01, Senate
1989-06-05, Senate
1989-06-06, Senate
1989-06-07, Senate
1989-06-08, Senate
1989-06-09, Senate
1989-06-13, Senate
1989-06-14, Senate
1989-06-15, Senate
1989-06-16, Senate
1989-08-15, Senate
1989-08-16, Senate
1989-08-17, Senate
1989-08-18, Senate
1989-08-29, Senate
1989-08-30, Senate
1989-08-31, Senate
1989-09-01, Senate
1989-09-04, Senate
1989-09-05, Senate
1989-09-06, Senate
1989-09-07, Senate
1989-09-26, Senate
1989-09-27, Senate
1989-09-28, Senate
1989-09-29, Senate
1989-10-03, Senate
1989-10-04, Senate
1989-10-05, Senate
1989-10-06, Senate
1989-10-16, Senate
1989-10-17, Senate
1989-10-24, Senate
1989-10-25, Senate
1989-10-26, Senate
1989-10-27, Senate
1989-10-30, Senate
1989-10-31, Senate
1989-11-01, Senate
1989-11-02, Senate
1989-11-21, Senate
1989-11-22, Senate
1989-11-23, Senate
1989-11-24, Senate
1989-11-27, Senate
1989-11-28, Senate
1989-11-29, Senate
1989-11-30, Senate
1989-12-04, Senate
1989-12-05, Senate
1989-12-06, Senate
1989-12-07, Senate
1989-12-11, Senate
1989-12-12, Senate
1989-12-13, Senate
1989-12-14, Senate
1989-12-18, Senate
1989-12-19, Senate
1989-12-20, Senate
1989-12-21, Senate
1989-12-22, Senate
1990-05-08, Senate
1990-05-09, Senate
1990-05-10, Senate
1990-05-11, Senate
1990-05-14, Senate
1990-05-15, Senate
1990-05-16, Senate
1990-05-17, Senate
1990-05-21, Senate
1990-05-22, Senate
1990-05-23, Senate
1990-05-24, Senate
1990-05-25, Senate
1990-05-28, Senate
1990-05-29, Senate
1990-05-30, Senate
1990-05-31, Senate
1990-06-01, Senate
1990-08-21, Senate
1990-08-22, Senate
1990-08-23, Senate
1990-08-24, Senate
1990-09-11, Senate
1990-09-13, Senate
1990-09-14, Senate
1990-09-17, Senate
1990-09-18, Senate
1990-09-19, Senate
1990-09-20, Senate
1990-10-09, Senate
1990-10-10, Senate
1990-10-11, Senate
1990-10-15, Senate
1990-10-16, Senate
1990-10-17, Senate
1990-10-18, Senate
1990-11-06, Senate
1990-11-07, Senate
1990-11-08, Senate
1990-11-12, Senate
1990-11-13, Senate
1990-11-15, Senate
1990-11-26, Senate
1990-11-27, Senate
1990-11-28, Senate
1990-11-29, Senate
1990-12-04, Senate
1990-12-05, Senate
1990-12-06, Senate
1990-12-10, Senate
1990-12-11, Senate
1990-12-12, Senate
1990-12-13, Senate
1990-12-17, Senate
1990-12-18, Senate
1990-12-19, Senate
1990-12-20, Senate
1990-12-21, Senate
1991-01-21, Senate
1991-01-22, Senate
1991-02-12, Senate
1991-02-13, Senate
1991-02-14, Senate
1991-02-18, Senate
1991-02-19, Senate
1991-02-20, Senate
1991-02-21, Senate
1991-03-05, Senate
1991-03-06, Senate
1991-03-07, Senate
1991-03-11, Senate
1991-03-12, Senate
1991-03-13, Senate
1991-03-14, Senate
1991-04-09, Senate
1991-04-10, Senate
1991-04-11, Senate
1991-04-16, Senate
1991-04-17, Senate
1991-04-18, Senate
1991-05-07, Senate
1991-05-08, Senate
1991-05-09, Senate
1991-05-13, Senate
1991-05-14, Senate
1991-05-15, Senate
1991-05-16, Senate
1991-05-28, Senate
1991-05-29, Senate
1991-05-30, Senate
1991-06-03, Senate
1991-06-04, Senate
1991-06-05, Senate
1991-06-06, Senate
1991-06-17, Senate
1991-06-18, Senate
1991-06-19, Senate
1991-06-20, Senate
1991-06-21, Senate
1991-08-13, Senate
1991-08-14, Senate
1991-08-15, Senate
1991-08-16, Senate
1991-08-20, Senate
1991-08-21, Senate
1991-08-22, Senate
1991-09-03, Senate
1991-09-04, Senate
1991-09-05, Senate
1991-09-09, Senate
1991-09-10, Senate
1991-09-11, Senate
1991-09-12, Senate
1991-10-08, Senate
1991-10-09, Senate
1991-10-10, Senate
1991-10-14, Senate
1991-10-15, Senate
1991-10-16, Senate
1991-10-17, Senate
1991-11-05, Senate
1991-11-06, Senate
1991-11-07, Senate
1991-11-11, Senate
1991-11-12, Senate
1991-11-13, Senate
1991-11-14, Senate
1991-11-26, Senate
1991-11-27, Senate
1991-11-28, Senate
1991-12-02, Senate
1991-12-03, Senate
1991-12-04, Senate
1991-12-05, Senate
1991-12-09, Senate
1991-12-10, Senate
1991-12-11, Senate
1991-12-12, Senate
1991-12-18, Senate
1991-12-19, Senate
1992-01-02, Senate
1992-02-25, Senate
1992-02-26, Senate
1992-02-27, Senate
1992-03-02, Senate
1992-03-03, Senate
1992-03-04, Senate
1992-03-05, Senate
1992-03-24, Senate
1992-03-25, Senate
1992-03-26, Senate
1992-03-30, Senate
1992-03-31, Senate
1992-04-01, Senate
1992-04-02, Senate
1992-04-28, Senate
1992-04-29, Senate
1992-04-30, Senate
1992-05-04, Senate
1992-05-05, Senate
1992-05-06, Senate
1992-05-07, Senate
1992-05-26, Senate
1992-05-27, Senate
1992-05-28, Senate
1992-06-01, Senate
1992-06-02, Senate
1992-06-03, Senate
1992-06-04, Senate
1992-06-16, Senate
1992-06-17, Senate
1992-06-18, Senate
1992-06-19, Senate
1992-06-22, Senate
1992-06-23, Senate
1992-06-24, Senate
1992-06-25, Senate
1992-08-18, Senate
1992-08-19, Senate
1992-08-20, Senate
1992-09-08, Senate
1992-09-09, Senate
1992-09-10, Senate
1992-09-14, Senate
1992-09-15, Senate
1992-09-16, Senate
1992-09-17, Senate
1992-10-06, Senate
1992-10-07, Senate
1992-10-08, Senate
1992-10-12, Senate
1992-10-13, Senate
1992-10-14, Senate
1992-10-15, Senate
1992-11-03, Senate
1992-11-04, Senate
1992-11-05, Senate
1992-11-09, Senate
1992-11-10, Senate
1992-11-11, Senate
1992-11-12, Senate
1992-11-24, Senate
1992-11-25, Senate
1992-11-26, Senate
1992-11-30, Senate
1992-12-01, Senate
1992-12-02, Senate
1992-12-03, Senate
1992-12-07, Senate
1992-12-08, Senate
1992-12-09, Senate
1992-12-10, Senate
1992-12-14, Senate
1992-12-15, Senate
1992-12-16, Senate
1992-12-17, Senate
1993-05-04, Senate
1993-05-06, Senate
1993-05-10, Senate
1993-05-11, Senate
1993-05-12, Senate
1993-05-13, Senate
1993-05-18, Senate
1993-05-19, Senate
1993-05-20, Senate
1993-05-24, Senate
1993-05-25, Senate
1993-05-26, Senate
1993-05-27, Senate
1993-08-17, Senate
1993-08-18, Senate
1993-08-19, Senate
1993-08-30, Senate
1993-08-31, Senate
1993-09-01, Senate
1993-09-02, Senate
1993-09-06, Senate
1993-09-07, Senate
1993-09-27, Senate
1993-09-28, Senate
1993-09-29, Senate
1993-09-30, Senate
1993-10-05, Senate
1993-10-06, Senate
1993-10-07, Senate
1993-10-18, Senate
1993-10-19, Senate
1993-10-20, Senate
1993-10-21, Senate
1993-10-26, Senate
1993-10-27, Senate
1993-10-28, Senate
1993-11-16, Senate
1993-11-17, Senate
1993-11-18, Senate
1993-11-19, Senate
1993-11-22, Senate
1993-11-23, Senate
1993-11-24, Senate
1993-11-25, Senate
1993-12-06, Senate
1993-12-07, Senate
1993-12-08, Senate
1993-12-09, Senate
1993-12-13, Senate
1993-12-14, Senate
1993-12-15, Senate
1993-12-16, Senate
1993-12-17, Senate
1993-12-18, Senate
1993-12-20, Senate
1993-12-21, Senate
1994-02-01, Senate
1994-02-02, Senate
1994-02-03, Senate
1994-02-07, Senate
1994-02-08, Senate
1994-02-09, Senate
1994-02-10, Senate
1994-02-21, Senate
1994-02-22, Senate
1994-02-23, Senate
1994-02-24, Senate
1994-02-28, Senate
1994-03-01, Senate
1994-03-02, Senate
1994-03-03, Senate
1994-03-14, Senate
1994-03-16, Senate
1994-03-17, Senate
1994-03-22, Senate
1994-03-23, Senate
1994-03-24, Senate
1994-05-03, Senate
1994-05-04, Senate
1994-05-05, Senate
1994-05-09, Senate
1994-05-10, Senate
1994-05-11, Senate
1994-05-12, Senate
1994-05-30, Senate
1994-05-31, Senate
1994-06-01, Senate
1994-06-02, Senate
1994-06-06, Senate
1994-06-07, Senate
1994-06-08, Senate
1994-06-09, Senate
1994-06-20, Senate
1994-06-21, Senate
1994-06-22, Senate
1994-06-23, Senate
1994-06-27, Senate
1994-06-28, Senate
1994-06-29, Senate
1994-06-30, Senate
1994-08-23, Senate
1994-08-24, Senate
1994-08-25, Senate
1994-08-29, Senate
1994-08-30, Senate
1994-08-31, Senate
1994-09-01, Senate
1994-09-19, Senate
1994-09-20, Senate
1994-09-21, Senate
1994-09-22, Senate
1994-10-10, Senate
1994-10-11, Senate
1994-10-12, Senate
1994-10-13, Senate
1994-10-17, Senate
1994-10-18, Senate
1994-10-19, Senate
1994-10-20, Senate
1994-11-07, Senate
1994-11-08, Senate
1994-11-09, Senate
1994-11-10, Senate
1994-11-14, Senate
1994-11-15, Senate
1994-11-16, Senate
1994-11-17, Senate
1994-11-28, Senate
1994-11-29, Senate
1994-11-30, Senate
1994-12-01, Senate
1994-12-05, Senate
1994-12-06, Senate
1994-12-07, Senate
1994-12-08, Senate
1995-01-31, Senate
1995-02-01, Senate
1995-02-02, Senate
1995-02-06, Senate
1995-02-07, Senate
1995-02-08, Senate
1995-02-09, Senate
1995-02-27, Senate
1995-02-28, Senate
1995-03-01, Senate
1995-03-02, Senate
1995-03-06, Senate
1995-03-07, Senate
1995-03-08, Senate
1995-03-09, Senate
1995-03-21, Senate
1995-03-22, Senate
1995-03-23, Senate
1995-03-27, Senate
1995-03-28, Senate
1995-03-29, Senate
1995-03-30, Senate
1995-05-09, Senate
1995-05-10, Senate
1995-05-11, Senate
1995-05-29, Senate
1995-05-30, Senate
1995-05-31, Senate
1995-06-01, Senate
1995-06-05, Senate
1995-06-06, Senate
1995-06-07, Senate
1995-06-08, Senate
1995-06-09, Senate
1995-06-19, Senate
1995-06-20, Senate
1995-06-21, Senate
1995-06-22, Senate
1995-06-26, Senate
1995-06-27, Senate
1995-06-28, Senate
1995-06-29, Senate
1995-06-30, Senate
1995-08-22, Senate
1995-08-23, Senate
1995-08-24, Senate
1995-08-28, Senate
1995-08-29, Senate
1995-08-30, Senate
1995-08-31, Senate
1995-09-18, Senate
1995-09-19, Senate
1995-09-20, Senate
1995-09-21, Senate
1995-09-25, Senate
1995-09-26, Senate
1995-09-27, Senate
1995-09-28, Senate
1995-10-16, Senate
1995-10-17, Senate
1995-10-18, Senate
1995-10-19, Senate
1995-10-23, Senate
1995-10-24, Senate
1995-10-25, Senate
1995-10-26, Senate
1995-11-13, Senate
1995-11-14, Senate
1995-11-15, Senate
1995-11-16, Senate
1995-11-20, Senate
1995-11-21, Senate
1995-11-22, Senate
1995-11-23, Senate
1995-11-27, Senate
1995-11-28, Senate
1995-11-29, Senate
1995-11-30, Senate
1996-04-30, Senate
1996-05-01, Senate
1996-05-02, Senate
1996-05-06, Senate
1996-05-07, Senate
1996-05-08, Senate
1996-05-09, Senate
1996-05-20, Senate
1996-05-21, Senate
1996-05-22, Senate
1996-05-23, Senate
1996-05-27, Senate
1996-05-28, Senate
1996-05-29, Senate
1996-05-30, Senate
1996-05-31, Senate
1996-06-17, Senate
1996-06-18, Senate
1996-06-19, Senate
1996-06-20, Senate
1996-06-24, Senate
1996-06-25, Senate
1996-06-26, Senate
1996-06-27, Senate
1996-06-28, Senate
1996-08-20, Senate
1996-08-21, Senate
1996-08-22, Senate
1996-09-09, Senate
1996-09-11, Senate
1996-09-12, Senate
1996-09-16, Senate
1996-09-17, Senate
1996-09-18, Senate
1996-09-19, Senate
1996-10-08, Senate
1996-10-09, Senate
1996-10-10, Senate
1996-10-11, Senate
1996-10-14, Senate
1996-10-15, Senate
1996-10-16, Senate
1996-10-17, Senate
1996-10-18, Senate
1996-10-28, Senate
1996-10-29, Senate
1996-10-30, Senate
1996-10-31, Senate
1996-11-04, Senate
1996-11-05, Senate
1996-11-06, Senate
1996-11-07, Senate
1996-11-18, Senate
1996-11-19, Senate
1996-11-20, Senate
1996-11-21, Senate
1996-11-25, Senate
1996-11-26, Senate
1996-11-27, Senate
1996-11-29, Senate
1996-12-02, Senate
1996-12-03, Senate
1996-12-04, Senate
1996-12-05, Senate
1996-12-09, Senate
1996-12-10, Senate
1996-12-11, Senate
1996-12-12, Senate
1996-12-13, Senate
1997-02-04, Senate
1997-02-05, Senate
1997-02-06, Senate
1997-02-10, Senate
1997-02-11, Senate
1997-02-12, Senate
1997-02-13, Senate
1997-02-24, Senate
1997-02-25, Senate
1997-02-26, Senate
1997-02-27, Senate
1997-03-03, Senate
1997-03-04, Senate
1997-03-05, Senate
1997-03-06, Senate
1997-03-17, Senate
1997-03-18, Senate
1997-03-19, Senate
1997-03-20, Senate
1997-03-21, Senate
1997-03-24, Senate
1997-03-25, Senate
1997-03-26, Senate
1997-05-06, Senate
1997-05-07, Senate
1997-05-12, Senate
1997-05-13, Senate
1997-05-14, Senate
1997-05-15, Senate
1997-05-26, Senate
1997-05-27, Senate
1997-05-28, Senate
1997-05-29, Senate
1997-05-30, Senate
1997-06-16, Senate
1997-06-17, Senate
1997-06-18, Senate
1997-06-19, Senate
1997-06-20, Senate
1997-06-23, Senate
1997-06-24, Senate
1997-06-25, Senate
1997-06-26, Senate
1997-06-27, Senate
1997-08-25, Senate
1997-08-26, Senate
1997-08-27, Senate
1997-08-28, Senate
1997-09-01, Senate
1997-09-02, Senate
1997-09-03, Senate
1997-09-04, Senate
1997-09-22, Senate
1997-09-23, Senate
1997-09-24, Senate
1997-09-25, Senate
1997-09-29, Senate
1997-09-30, Senate
1997-10-01, Senate
1997-10-02, Senate
1997-10-20, Senate
1997-10-21, Senate
1997-10-22, Senate
1997-10-23, Senate
1997-10-27, Senate
1997-10-28, Senate
1997-10-29, Senate
1997-10-30, Senate
1997-11-10, Senate
1997-11-11, Senate
1997-11-17, Senate
1997-11-18, Senate
1997-11-19, Senate
1997-11-24, Senate
1997-11-25, Senate
1997-11-26, Senate
1997-11-27, Senate
1997-11-28, Senate
1997-12-01, Senate
1997-12-02, Senate
1997-12-03, Senate
1997-12-04, Senate
1997-12-05, Senate
1998-03-02, Senate
1998-03-03, Senate
1998-03-04, Senate
1998-03-05, Senate
1998-03-09, Senate
1998-03-10, Senate
1998-03-11, Senate
1998-03-12, Senate
1998-03-23, Senate
1998-03-24, Senate
1998-03-25, Senate
1998-03-26, Senate
1998-03-30, Senate
1998-03-31, Senate
1998-04-01, Senate
1998-04-02, Senate
1998-04-03, Senate
1998-04-06, Senate
1998-04-07, Senate
1998-04-08, Senate
1998-05-12, Senate
1998-05-13, Senate
1998-05-14, Senate
1998-05-25, Senate
1998-05-26, Senate
1998-05-27, Senate
1998-05-28, Senate
1998-05-29, Senate
1998-06-22, Senate
1998-06-23, Senate
1998-06-24, Senate
1998-06-25, Senate
1998-06-26, Senate
1998-06-29, Senate
1998-06-30, Senate
1998-07-01, Senate
1998-07-02, Senate
1998-07-03, Senate
1998-07-06, Senate
1998-07-07, Senate
1998-07-08, Senate
1998-07-09, Senate
1998-07-10, Senate
1998-07-11, Senate
1998-11-10, Senate
1998-11-11, Senate
1998-11-12, Senate
1998-11-23, Senate
1998-11-24, Senate
1998-11-25, Senate
1998-11-26, Senate
1998-11-30, Senate
1998-12-01, Senate
1998-12-02, Senate
1998-12-03, Senate
1998-12-07, Senate
1998-12-08, Senate
1998-12-09, Senate
1998-12-10, Senate
1999-02-15, Senate
1999-02-16, Senate
1999-02-17, Senate
1999-02-18, Senate
1999-03-08, Senate
1999-03-09, Senate
1999-03-10, Senate
1999-03-11, Senate
1999-03-22, Senate
1999-03-23, Senate
1999-03-24, Senate
1999-03-25, Senate
1999-03-29, Senate
1999-03-30, Senate
1999-03-31, Senate
1999-04-19, Senate
1999-04-20, Senate
1999-04-21, Senate
1999-04-22, Senate
1999-04-23, Senate
1999-04-27, Senate
1999-04-28, Senate
1999-04-29, Senate
1999-04-30, Senate
1999-05-11, Senate
1999-05-12, Senate
1999-05-13, Senate
1999-05-14, Senate
1999-05-24, Senate
1999-05-25, Senate
1999-05-26, Senate
1999-05-27, Senate
1999-06-21, Senate
1999-06-22, Senate
1999-06-23, Senate
1999-06-24, Senate
1999-06-25, Senate
1999-06-28, Senate
1999-06-29, Senate
1999-06-30, Senate
1999-08-09, Senate
1999-08-10, Senate
1999-08-11, Senate
1999-08-12, Senate
1999-08-23, Senate
1999-08-24, Senate
1999-08-25, Senate
1999-08-26, Senate
1999-08-30, Senate
1999-08-31, Senate
1999-09-01, Senate
1999-09-02, Senate
1999-09-20, Senate
1999-09-21, Senate
1999-09-22, Senate
1999-09-23, Senate
1999-09-27, Senate
1999-09-28, Senate
1999-09-29, Senate
1999-09-30, Senate
1999-10-11, Senate
1999-10-12, Senate
1999-10-13, Senate
1999-10-14, Senate
1999-10-18, Senate
1999-10-19, Senate
1999-10-20, Senate
1999-10-21, Senate
1999-11-22, Senate
1999-11-23, Senate
1999-11-24, Senate
1999-11-25, Senate
1999-11-26, Senate
1999-11-29, Senate
1999-11-30, Senate
1999-12-06, Senate
1999-12-07, Senate
1999-12-08, Senate
1999-12-09, Senate
2000-02-15, Senate
2000-02-16, Senate
2000-02-17, Senate
2000-03-06, Senate
2000-03-07, Senate
2000-03-08, Senate
2000-03-09, Senate
2000-03-13, Senate
2000-03-14, Senate
2000-03-15, Senate
2000-03-16, Senate
2000-04-03, Senate
2000-04-04, Senate
2000-04-05, Senate
2000-04-06, Senate
2000-04-10, Senate
2000-04-11, Senate
2000-04-12, Senate
2000-04-13, Senate
2000-05-09, Senate
2000-05-10, Senate
2000-05-11, Senate
2000-06-05, Senate
2000-06-06, Senate
2000-06-07, Senate
2000-06-08, Senate
2000-06-20, Senate
2000-06-21, Senate
2000-06-22, Senate
2000-06-26, Senate
2000-06-27, Senate
2000-06-28, Senate
2000-06-29, Senate
2000-08-14, Senate
2000-08-15, Senate
2000-08-16, Senate
2000-08-17, Senate
2000-08-28, Senate
2000-08-29, Senate
2000-08-30, Senate
2000-08-31, Senate
2000-09-04, Senate
2000-09-05, Senate
2000-09-06, Senate
2000-09-07, Senate
2000-10-03, Senate
2000-10-04, Senate
2000-10-05, Senate
2000-10-09, Senate
2000-10-10, Senate
2000-10-11, Senate
2000-10-30, Senate
2000-10-31, Senate
2000-11-01, Senate
2000-11-02, Senate
2000-11-06, Senate
2000-11-07, Senate
2000-11-08, Senate
2000-11-09, Senate
2000-11-10, Senate
2000-11-27, Senate
2000-11-28, Senate
2000-11-29, Senate
2000-11-30, Senate
2000-12-01, Senate
2000-12-04, Senate
2000-12-05, Senate
2000-12-06, Senate
2000-12-07, Senate
2001-02-06, Senate
2001-02-07, Senate
2001-02-08, Senate
2001-02-26, Senate
2001-02-27, Senate
2001-02-28, Senate
2001-03-01, Senate
2001-03-05, Senate
2001-03-06, Senate
2001-03-07, Senate
2001-03-08, Senate
2001-03-26, Senate
2001-03-27, Senate
2001-03-28, Senate
2001-03-29, Senate
2001-04-02, Senate
2001-04-03, Senate
2001-04-04, Senate
2001-04-05, Senate
2001-05-09, Senate
2001-05-10, Senate
2001-05-22, Senate
2001-05-23, Senate
2001-05-24, Senate
2001-06-18, Senate
2001-06-19, Senate
2001-06-20, Senate
2001-06-21, Senate
2001-06-25, Senate
2001-06-26, Senate
2001-06-27, Senate
2001-06-28, Senate
2001-08-06, Senate
2001-08-08, Senate
2001-08-09, Senate
2001-08-20, Senate
2001-08-21, Senate
2001-08-22, Senate
2001-08-23, Senate
2001-08-27, Senate
2001-08-28, Senate
2001-08-29, Senate
2001-08-30, Senate
2001-09-17, Senate
2001-09-18, Senate
2001-09-19, Senate
2001-09-20, Senate
2001-09-24, Senate
2001-09-25, Senate
2001-09-26, Senate
2001-09-27, Senate
2002-02-12, Senate
2002-02-13, Senate
2002-02-14, Senate
2002-03-11, Senate
2002-03-12, Senate
2002-03-13, Senate
2002-03-14, Senate
2002-03-19, Senate
2002-03-20, Senate
2002-03-21, Senate
2002-05-14, Senate
2002-05-15, Senate
2002-05-16, Senate
2002-06-17, Senate
2002-06-18, Senate
2002-06-19, Senate
2002-06-20, Senate
2002-06-24, Senate
2002-06-25, Senate
2002-06-26, Senate
2002-06-27, Senate
2002-08-19, Senate
2002-08-20, Senate
2002-08-21, Senate
2002-08-22, Senate
2002-08-26, Senate
2002-08-27, Senate
2002-08-28, Senate
2002-08-29, Senate
2002-09-16, Senate
2002-09-17, Senate
2002-09-18, Senate
2002-09-19, Senate
